"HF:Financing scheme","HC:Function","HP:Provider","MEASURE:Measure","LOCATION:Country","TIME:Year","Unit Code:Unit","PowerCode Code:PowerCode","Reference Period Code:Reference Period","MSR:Value","Flag Codes:Flags"
"HFTOT:All financing schemes","HC4:Ancillary services (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","COL:Colombia","2015","USD:US Dollar","0:Units",,108.043,
"HFTOT:All financing schemes","HC4:Ancillary services (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","COL:Colombia","2016","USD:US Dollar","0:Units",,116.54,
"HFTOT:All financing schemes","HC4:Ancillary services (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","COL:Colombia","2017","USD:US Dollar","0:Units",,120.146,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CRI:Costa Rica","2011","USD:US Dollar","0:Units",,858.196,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CRI:Costa Rica","2012","USD:US Dollar","0:Units",,902.847,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CRI:Costa Rica","2013","USD:US Dollar","0:Units",,927.252,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CRI:Costa Rica","2014","USD:US Dollar","0:Units",,957.609,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CRI:Costa Rica","2015","USD:US Dollar","0:Units",,1034.842,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CRI:Costa Rica","2016","USD:US Dollar","0:Units",,1061.383,
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CRI:Costa Rica","2017","USD:US Dollar","0:Units",,1083.6,"B:Break; D:Difference in methodology"
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CRI:Costa Rica","2018","USD:US Dollar","0:Units",,1142.827,"D:Difference in methodology"
"HF1:Government/compulsory schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CRI:Costa Rica","2019","USD:US Dollar","0:Units",,1182.862,"B:Break"
"HFTOT:All financing schemes","HC6:Preventive care","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","AUS:Australia","2010","USD:US Dollar","0:Units",,0.001,
"HFTOT:All financing schemes","HC6:Preventive care","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","AUS:Australia","2011","USD:US Dollar","0:Units",,0.075,
"HFTOT:All financing schemes","HC6:Preventive care","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","AUS:Australia","2012","USD:US Dollar","0:Units",,0.006,
"HFTOT:All financing schemes","HC6:Preventive care","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","AUS:Australia","2013","USD:US Dollar","0:Units",,0.002,
"HFTOT:All financing schemes","HC6:Preventive care","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","AUS:Australia","2014","USD:US Dollar","0:Units",,0.002,
"HFTOT:All financing schemes","HC6:Preventive care","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","AUS:Australia","2015","USD:US Dollar","0:Units",,0.028,
"HFTOT:All financing schemes","HC6:Preventive care","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","AUS:Australia","2016","USD:US Dollar","0:Units",,0.001,
"HFTOT:All financing schemes","HC6:Preventive care","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","AUS:Australia","2017","USD:US Dollar","0:Units",,0.001,
"HFTOT:All financing schemes","HC3:Long-term care (health)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2010","USD:US Dollar","0:Units",,150.654,
"HFTOT:All financing schemes","HC3:Long-term care (health)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2011","USD:US Dollar","0:Units",,151.235,
"HFTOT:All financing schemes","HC3:Long-term care (health)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2012","USD:US Dollar","0:Units",,149.365,
"HFTOT:All financing schemes","HC3:Long-term care (health)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2013","USD:US Dollar","0:Units",,147.873,
"HFTOT:All financing schemes","HC3:Long-term care (health)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2014","USD:US Dollar","0:Units",,143.056,
"HFTOT:All financing schemes","HC3:Long-term care (health)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2015","USD:US Dollar","0:Units",,141.121,
"HFTOT:All financing schemes","HC3:Long-term care (health)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2016","USD:US Dollar","0:Units",,148.574,
"HFTOT:All financing schemes","HC3:Long-term care (health)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2017","USD:US Dollar","0:Units",,150.925,
"HFTOT:All financing schemes","HC3:Long-term care (health)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2018","USD:US Dollar","0:Units",,155.653,
"HFTOT:All financing schemes","HC3:Long-term care (health)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2019","USD:US Dollar","0:Units",,151.903,"P:Provisional value"
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC6:Preventive care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2010","USD:US Dollar","0:Units",,64.674,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC6:Preventive care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2011","USD:US Dollar","0:Units",,68.311,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC6:Preventive care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2012","USD:US Dollar","0:Units",,70.26,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC6:Preventive care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2013","USD:US Dollar","0:Units",,74.276,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC6:Preventive care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2014","USD:US Dollar","0:Units",,80.839,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC6:Preventive care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2015","USD:US Dollar","0:Units",,79.893,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC6:Preventive care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2016","USD:US Dollar","0:Units",,82.267,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC6:Preventive care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2017","USD:US Dollar","0:Units",,81.758,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC6:Preventive care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2018","USD:US Dollar","0:Units",,108.463,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC6:Preventive care","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2019","USD:US Dollar","0:Units",,77.936,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2010","USD:US Dollar","0:Units",,5091.676,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2011","USD:US Dollar","0:Units",,5259.578,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2012","USD:US Dollar","0:Units",,5565.319,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2013","USD:US Dollar","0:Units",,5923.911,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2014","USD:US Dollar","0:Units",,6158.682,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2015","USD:US Dollar","0:Units",,6465.885,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2016","USD:US Dollar","0:Units",,6808.027,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2017","USD:US Dollar","0:Units",,6866.474,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2018","USD:US Dollar","0:Units",,6978.086,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CHE:Switzerland","2019","USD:US Dollar","0:Units",,7138.064,
"HFTOT:All financing schemes","HC6:Preventive care","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUS:Australia","2010","USD:US Dollar","0:Units",,0.538,
"HFTOT:All financing schemes","HC6:Preventive care","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUS:Australia","2011","USD:US Dollar","0:Units",,0.546,
"HFTOT:All financing schemes","HC6:Preventive care","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUS:Australia","2016","USD:US Dollar","0:Units",,0.149,
"HFTOT:All financing schemes","HC6:Preventive care","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUS:Australia","2017","USD:US Dollar","0:Units",,0.219,
"HFTOT:All financing schemes","HC6:Preventive care","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUS:Australia","2018","USD:US Dollar","0:Units",,0.235,
"HF1:Government/compulsory schemes","HC5:Medical goods (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2010","USD:US Dollar","0:Units",,290.862,
"HF1:Government/compulsory schemes","HC5:Medical goods (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2011","USD:US Dollar","0:Units",,292.747,
"HF1:Government/compulsory schemes","HC5:Medical goods (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2012","USD:US Dollar","0:Units",,289.827,
"HF1:Government/compulsory schemes","HC5:Medical goods (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2013","USD:US Dollar","0:Units",,288.365,
"HF1:Government/compulsory schemes","HC5:Medical goods (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2014","USD:US Dollar","0:Units",,297.267,
"HF1:Government/compulsory schemes","HC5:Medical goods (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2015","USD:US Dollar","0:Units",,303.741,
"HF1:Government/compulsory schemes","HC5:Medical goods (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2016","USD:US Dollar","0:Units",,322.933,
"HF1:Government/compulsory schemes","HC5:Medical goods (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2017","USD:US Dollar","0:Units",,326.314,
"HF1:Government/compulsory schemes","HC5:Medical goods (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2018","USD:US Dollar","0:Units",,337.763,
"HF1:Government/compulsory schemes","HC5:Medical goods (non-specified by function)","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2019","USD:US Dollar","0:Units",,337.403,"P:Provisional value"
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2010","USD:US Dollar","0:Units",,10.55,
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2011","USD:US Dollar","0:Units",,11.194,
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2012","USD:US Dollar","0:Units",,11.428,
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","CAN:Canada","2013","USD:US Dollar","0:Units",,11.301,
